user_id,month,player_value
user_500,2024-06,38.48
user_500,2024-07,818.06
user_500,2024-08,10.1
user_500,2024-09,27.57
user_500,2024-10,175.73
user_500,2024-11,190.74
user_500,2024-12,12.03
user_501,2024-01,1104.96
user_501,2024-02,134.19
user_501,2024-03,12.13
user_501,2024-04,133.56
user_501,2024-05,3.77
user_501,2024-06,73.02
user_501,2024-07,1458.06
user_501,2024-08,80.0
user_501,2024-09,51.02
user_501,2024-10,90.25
user_501,2024-11,379.81
user_501,2024-12,157.27
user_502,2024-01,113.29
user_502,2024-02,22.98
user_502,2024-03,56.03
user_502,2024-04,59.83
user_502,2024-05,68.46
user_502,2024-06,16.33
user_502,2024-07,20.96
user_502,2024-08,310.78
user_502,2024-09,6.19
user_502,2024-10,124.09
user_502,2024-11,6.57
user_502,2024-12,1.26
user_503,2024-01,119.98
user_503,2024-02,277.8
user_503,2024-03,11.48
user_503,2024-04,120.81
user_503,2024-05,159.37
user_503,2024-06,317.55
user_503,2024-07,16.24
user_503,2024-08,35.99
user_503,2024-09,161.15
user_503,2024-10,11.37
user_503,2024-11,308.68
user_503,2024-12,313.19
user_504,2024-01,372.29
user_504,2024-02,14.89
user_504,2024-03,28.87
user_504,2024-04,3.93
user_504,2024-05,186.25
user_504,2024-06,41.16
user_504,2024-07,13.18
user_504,2024-08,16.44
user_504,2024-09,114.62
user_504,2024-10,1019.74
user_504,2024-11,196.76
user_504,2024-12,200.92
user_505,2024-01,111.15
user_505,2024-02,2.02
user_505,2024-03,441.55
user_505,2024-04,1319.2
user_505,2024-05,179.89
user_505,2024-06,38.38
user_505,2024-07,115.23
user_505,2024-08,18.27
user_505,2024-09,823.82
user_505,2024-10,38.34
user_505,2024-11,166.99
user_505,2024-12,6.68
user_506,2024-01,15.99
user_506,2024-02,28.51
user_506,2024-03,255.9
user_506,2024-04,20629.58
user_506,2024-05,2.35
user_506,2024-06,2.24
user_506,2024-07,116.62
user_506,2024-08,31.11
user_506,2024-09,6.25
user_506,2024-10,266.81
user_506,2024-11,8.04
user_506,2024-12,36.19
user_507,2024-01,32.7
user_507,2024-02,28.85
user_507,2024-03,185.67
user_507,2024-04,30.35
user_507,2024-05,229.77
user_507,2024-06,73.27
user_507,2024-07,20.16
user_507,2024-08,1433.67
user_507,2024-09,108.78
user_507,2024-10,312.55
user_507,2024-11,139.98
user_507,2024-12,47.73
user_508,2024-01,3.31
user_508,2024-02,14.6
user_508,2024-03,24.7
user_508,2024-04,129.53
user_508,2024-05,1.89
user_508,2024-06,1.4
user_508,2024-07,12772.91
user_508,2024-08,76.03
user_508,2024-09,106.97
user_508,2024-10,10.79
user_508,2024-11,9.25
user_508,2024-12,20.16
user_509,2024-01,2197.33
user_509,2024-02,10.44
user_509,2024-03,17.72
user_509,2024-04,33.89
user_509,2024-05,108.05
user_509,2024-06,567.9
user_509,2024-07,93.74
user_509,2024-08,419.44
user_509,2024-09,97.07
user_509,2024-10,4.89
user_509,2024-11,8.56
user_509,2024-12,41.95
user_510,2024-01,4.29
user_510,2024-02,273.45
user_510,2024-03,462.23
user_510,2024-04,4.78
user_510,2024-05,163.61
user_510,2024-06,1010.46
user_510,2024-07,59.7
user_510,2024-08,408.07
user_510,2024-09,271.05
user_510,2024-10,194.28
user_510,2024-11,57.34
user_510,2024-12,1036.12
user_511,2024-01,18.03
user_511,2024-02,250.86
user_511,2024-03,3.46
user_511,2024-04,165.44
user_511,2024-05,2680.15
user_511,2024-06,88.91
user_511,2024-07,144.63
user_511,2024-08,9.98
user_511,2024-09,37.5
user_511,2024-10,1311.23
user_511,2024-11,2279.49
user_511,2024-12,25.38
user_512,2024-01,11.04
user_512,2024-02,3.91
user_512,2024-03,0.07
user_512,2024-04,2910.88
user_512,2024-05,7.96
user_512,2024-06,23.57
user_512,2024-07,105.89
user_512,2024-08,36.44
user_512,2024-09,172.61
user_512,2024-10,1.81
user_512,2024-11,0.81
user_512,2024-12,102.63
user_513,2024-01,92.18
user_513,2024-02,16.03
user_513,2024-03,885.36
user_513,2024-04,4.87
user_513,2024-05,35.14
user_513,2024-06,536.16
user_513,2024-07,44.26
user_513,2024-08,73.08
user_513,2024-09,870.67
user_513,2024-10,21.81
user_513,2024-11,29.44
user_513,2024-12,125.48
user_514,2024-01,12.65
user_514,2024-02,770.97
user_514,2024-03,36.59
user_514,2024-04,603.57
user_514,2024-05,58.28
user_514,2024-06,8.01
user_514,2024-07,3.51
user_514,2024-08,72.85
user_514,2024-09,44.56
user_514,2024-10,390.07
user_514,2024-11,176.58
user_514,2024-12,260.02
user_515,2024-01,15.01
user_515,2024-02,52.15
user_515,2024-03,0.37
user_515,2024-04,548.89
user_515,2024-05,69.37
user_515,2024-06,4.71
user_515,2024-07,21.27
user_515,2024-08,5.28
user_515,2024-09,1966.37
user_515,2024-10,127.48
user_515,2024-11,112.08
user_515,2024-12,82.19
user_516,2024-01,101262.34
user_516,2024-02,5.05
user_516,2024-03,59.1
user_516,2024-04,27.15
user_516,2024-05,71.98
user_516,2024-06,184.12
user_516,2024-07,212.44
user_516,2024-08,25.06
user_516,2024-09,86.84
user_516,2024-10,295.52
user_516,2024-11,4.92
user_516,2024-12,28404.16
user_517,2024-01,39.08
user_517,2024-02,17.08
user_517,2024-03,3.45
user_517,2024-04,2.65
user_517,2024-05,2585.56
user_517,2024-06,2423.11
user_517,2024-07,262.56
user_517,2024-08,171.01
user_517,2024-09,1021.32
user_517,2024-10,10.2
user_517,2024-11,5.49
user_517,2024-12,51.54
user_518,2024-01,51.96
user_518,2024-02,25.82
user_518,2024-03,739.0
user_518,2024-04,444.33
user_518,2024-05,16.89
user_518,2024-06,142.69
user_518,2024-07,50.69
user_518,2024-08,447.75
user_518,2024-09,571.15
user_518,2024-10,5.89
user_518,2024-11,157.94
user_518,2024-12,1.82
user_519,2024-01,151.37
user_519,2024-02,28.01
user_519,2024-03,9.12
user_519,2024-04,73.81
user_519,2024-05,827.78
user_519,2024-06,64.11
user_519,2024-07,19.03
user_519,2024-08,254.2
user_519,2024-09,16.3
user_519,2024-10,167.53
user_519,2024-11,1.5
user_519,2024-12,2.51
user_520,2024-01,60.95
user_520,2024-02,4.25
user_520,2024-03,50.05
user_520,2024-04,11.11
user_520,2024-05,9.34
user_520,2024-06,51.56
user_520,2024-07,306.61
user_520,2024-08,394.96
user_520,2024-09,5.34
user_520,2024-10,28.87
user_520,2024-11,116.37
user_520,2024-12,4.16
user_521,2024-01,2.43
user_521,2024-02,1.26
user_521,2024-03,26.66
user_521,2024-04,208.09
user_521,2024-05,315.71
user_521,2024-06,15.95
user_521,2024-07,162.45
user_521,2024-08,964.36
user_521,2024-09,53.29
user_521,2024-10,361.25
user_521,2024-11,1352.51
user_521,2024-12,67.46
user_522,2024-01,71.4
user_522,2024-02,264.87
user_522,2024-03,206.48
user_522,2024-04,405.41
user_522,2024-05,0.71
user_522,2024-06,198.12
user_522,2024-07,80.92
user_522,2024-08,31.6
user_522,2024-09,439.66
user_522,2024-10,7.47
user_522,2024-11,1.83
user_522,2024-12,123.99
user_523,2024-01,9.21
user_523,2024-02,1.38
user_523,2024-03,136.69
user_523,2024-04,13.09
user_523,2024-05,25.53
user_523,2024-06,25.3
user_523,2024-07,138.46
user_523,2024-08,15.04
user_523,2024-09,9.38
user_523,2024-10,28347.94
user_523,2024-11,23.72
user_523,2024-12,1.47
user_524,2024-01,1859.89
user_524,2024-02,33.97
user_524,2024-03,1.07
user_524,2024-04,144.72
user_524,2024-05,149.48
user_524,2024-06,22.58
user_524,2024-07,616.56
user_524,2024-08,26.41
user_524,2024-09,12.1
user_524,2024-10,29.69
user_524,2024-11,180.98
user_524,2024-12,280.57
user_525,2024-01,92.62
user_525,2024-02,34.5
user_525,2024-03,202.47
user_525,2024-04,40.09
user_525,2024-05,36.19
user_525,2024-06,12.19
user_525,2024-07,71.92
user_525,2024-08,61.2
user_525,2024-09,41.17
user_525,2024-10,38.77
user_525,2024-11,1476.05
user_525,2024-12,120.45
user_526,2024-01,170.4
user_526,2024-02,152.9
user_526,2024-03,98.59
user_526,2024-04,41.06
user_526,2024-05,197.7
user_526,2024-06,292.71
user_526,2024-07,3.47
user_526,2024-08,58.07
user_526,2024-09,36.18
user_526,2024-10,834.62
user_526,2024-11,5.17
user_526,2024-12,743.01
user_527,2024-01,717.15
user_527,2024-02,16.68
user_527,2024-03,4.82
user_527,2024-04,4.04
user_527,2024-05,20.81
user_527,2024-06,70.19
user_527,2024-07,297.13
user_527,2024-08,5.81
user_527,2024-09,16.56
user_527,2024-10,63.97
user_527,2024-11,93.2
user_527,2024-12,121.56
user_528,2024-01,9.2
user_528,2024-02,5.33
user_528,2024-03,919.61
user_528,2024-04,20.97
user_528,2024-05,20.47
user_528,2024-06,135.52
user_528,2024-07,3998.59
user_528,2024-08,2.81
user_528,2024-09,4.66
user_528,2024-10,13.34
user_528,2024-11,0.08
user_528,2024-12,103.96
user_529,2024-01,264.96
user_529,2024-02,143.9
user_529,2024-03,15.53
user_529,2024-04,359.28
user_529,2024-05,1589.05
user_529,2024-06,2.34
user_529,2024-07,19.63
user_529,2024-08,3.34
user_529,2024-09,46.84
user_529,2024-10,378.68
user_529,2024-11,25.57
user_529,2024-12,366.23
user_530,2024-01,59.87
user_530,2024-02,27.09
user_530,2024-03,4.81
user_530,2024-04,165.53
user_530,2024-05,300.2
user_530,2024-06,89.27
user_530,2024-07,236.08
user_530,2024-08,27.79
user_530,2024-09,2.47
user_530,2024-10,118.11
user_530,2024-11,193.21
user_530,2024-12,13.9
user_531,2024-01,151.73
user_531,2024-02,34.82
user_531,2024-03,14.74
user_531,2024-04,35.68
user_531,2024-05,37.99
user_531,2024-06,73.94
user_531,2024-07,2459.6
user_531,2024-08,25.04
user_531,2024-09,19.74
user_531,2024-10,14.31
user_531,2024-11,1170.91
user_531,2024-12,20.8
user_532,2024-01,17.72
user_532,2024-02,144.37
user_532,2024-03,15.79
user_532,2024-04,115.56
user_532,2024-05,16.01
user_532,2024-06,56.82
user_532,2024-07,968.5
user_532,2024-08,43.34
user_532,2024-09,54.82
user_532,2024-10,9.13
user_532,2024-11,1507.07
user_532,2024-12,31.62
user_533,2024-01,219.43
user_533,2024-02,60.89
user_533,2024-03,46.23
user_533,2024-04,46.18
user_533,2024-05,111.33
user_533,2024-06,0.5
user_533,2024-07,124.74
user_533,2024-08,8.11
user_533,2024-09,95.31
user_533,2024-10,570.46
user_533,2024-11,32.6
user_533,2024-12,12.93
user_534,2024-01,334.84
user_534,2024-02,153.83
user_534,2024-03,63.05
user_534,2024-04,32.72
user_534,2024-05,67.76
user_534,2024-06,70.43
user_534,2024-07,182.58
user_534,2024-08,532.34
user_534,2024-09,23.43
user_534,2024-10,766.05
user_534,2024-11,330.65
user_534,2024-12,3.49
user_535,2024-01,97.19
user_535,2024-02,16.4
user_535,2024-03,5.54
user_535,2024-04,2371.49
user_535,2024-05,730.69
user_535,2024-06,92.8
user_535,2024-07,146.4
user_535,2024-08,7.38
user_535,2024-09,35.77
user_535,2024-10,27.37
user_535,2024-11,471.13
user_535,2024-12,0.68
user_536,2024-01,60.76
user_536,2024-02,151.92
user_536,2024-03,34.93
user_536,2024-04,598.53
user_536,2024-05,45.84
user_536,2024-06,3137.26
user_536,2024-07,98.38
user_536,2024-08,8.45
user_536,2024-09,47.37
user_536,2024-10,47.35
user_536,2024-11,472.73
user_536,2024-12,838.07
user_537,2024-01,4.33
user_537,2024-02,75.15
user_537,2024-03,43.88
user_537,2024-04,369.18
user_537,2024-05,3.39
user_537,2024-06,4730.1
user_537,2024-07,119.51
user_537,2024-08,22.82
user_537,2024-09,21.09
user_537,2024-10,13.78
user_537,2024-11,346.72
user_537,2024-12,886.61
user_538,2024-01,122.02
user_538,2024-02,194.42
user_538,2024-03,42.46
user_538,2024-04,68.68
user_538,2024-05,6.59
user_538,2024-06,15.33
user_538,2024-07,13.75
user_538,2024-08,338.39
user_538,2024-09,383.9
user_538,2024-10,0.05
user_538,2024-11,911.04
user_538,2024-12,7.43
user_539,2024-01,398.44
user_539,2024-02,286.45
user_539,2024-03,8.79
user_539,2024-04,126.63
user_539,2024-05,7.26
user_539,2024-06,5.66
user_539,2024-07,526.08
user_539,2024-08,863.7
user_539,2024-09,69.67
user_539,2024-10,112.5
user_539,2024-11,0.54
user_539,2024-12,98.81
user_540,2024-01,52.87
user_540,2024-02,990.42
user_540,2024-03,8659.34
user_540,2024-04,36.56
user_540,2024-05,26.43
user_540,2024-06,350.17
user_540,2024-07,104.21
user_540,2024-08,1.44
user_540,2024-09,222.89
user_540,2024-10,5.86
user_540,2024-11,282.46
user_540,2024-12,132.9
user_541,2024-01,2.47
user_541,2024-02,2.2
user_541,2024-03,11.11
user_541,2024-04,33.61
user_541,2024-05,25.41
user_541,2024-06,6.28
user_541,2024-07,19.48
user_541,2024-08,9.91
user_541,2024-09,30.31
user_541,2024-10,2420.91
user_541,2024-11,1.31
user_541,2024-12,14.93
user_542,2024-01,95.63
user_542,2024-02,30.94
user_542,2024-03,111.46
user_542,2024-04,7.52
user_542,2024-05,104.54
user_542,2024-06,579.38
user_542,2024-07,516.28
user_542,2024-08,11.29
user_542,2024-09,1.71
user_542,2024-10,1483.12
user_542,2024-11,901.84
user_542,2024-12,229.17
user_543,2024-01,14.66
user_543,2024-02,8.0
user_543,2024-03,17.05
user_543,2024-04,9.59
user_543,2024-05,155.71
user_543,2024-06,6.38
user_543,2024-07,281.3
user_543,2024-08,25.73
user_543,2024-09,85.15
user_543,2024-10,25.15
user_543,2024-11,21.59
user_543,2024-12,200.62
user_544,2024-01,94.93
user_544,2024-02,483.61
user_544,2024-03,51.21
user_544,2024-04,4.95
user_544,2024-05,6.61
user_544,2024-06,42.2
user_544,2024-07,23.49
user_544,2024-08,1348.12
user_544,2024-09,43.81
user_544,2024-10,639.18
user_544,2024-11,431.79
user_544,2024-12,31.93
user_545,2024-01,26.27
user_545,2024-02,65.01
user_545,2024-03,140.78
user_545,2024-04,8.3
user_545,2024-05,45.8
user_545,2024-06,11456.06
user_545,2024-07,305.39
user_545,2024-08,341.11
user_545,2024-09,410.17
user_545,2024-10,12896.07
user_545,2024-11,21.44
user_545,2024-12,189.79
user_546,2024-01,448.12
user_546,2024-02,13.08
user_546,2024-03,4.72
user_546,2024-04,27.46
user_546,2024-05,21.91
user_546,2024-06,1.03
user_546,2024-07,85.13
user_546,2024-08,43.78
user_546,2024-09,5.0
user_546,2024-10,5.03
user_546,2024-11,2.01
user_546,2024-12,6.9
user_547,2024-01,41.17
user_547,2024-02,8.58
user_547,2024-03,18.47
user_547,2024-04,98.89
user_547,2024-05,340.12
user_547,2024-06,12.75
user_547,2024-07,51.44
user_547,2024-08,438.49
user_547,2024-09,7.72
user_547,2024-10,299.97
user_547,2024-11,985.59
user_547,2024-12,82.48
user_548,2024-01,1.75
user_548,2024-02,64.73
user_548,2024-03,327.09
user_548,2024-04,23.29
user_548,2024-05,48.91
user_548,2024-06,10.39
user_548,2024-07,249.85
user_548,2024-08,229.64
user_548,2024-09,4625.01
user_548,2024-10,4.22
user_548,2024-11,199.37
user_548,2024-12,651.67
user_549,2024-01,0.81
user_549,2024-02,26.51
user_549,2024-03,186.98
user_549,2024-04,1.52
user_549,2024-05,2.06
user_549,2024-06,3.87
user_549,2024-07,72.32
user_549,2024-08,41.91
user_549,2024-09,24.56
user_549,2024-10,11.33
user_549,2024-11,105.29
user_549,2024-12,8.05
user_550,2024-01,32.42
user_550,2024-02,49.49
user_550,2024-03,20.69
user_550,2024-04,28.24
user_550,2024-05,14.08
user_550,2024-06,525.27
user_550,2024-07,10.3
user_550,2024-08,64.3
user_550,2024-09,45.76
user_550,2024-10,0.33
user_550,2024-11,205.33
user_550,2024-12,86.97
user_551,2024-01,247.01
user_551,2024-02,36.62
user_551,2024-03,14.19
user_551,2024-04,432.45
user_551,2024-05,14.4
user_551,2024-06,67.66
user_551,2024-07,86.47
user_551,2024-08,11.68
user_551,2024-09,54.6
user_551,2024-10,51.18
user_551,2024-11,1.04
user_551,2024-12,1.3
user_552,2024-01,171.41
user_552,2024-02,60.5
user_552,2024-03,7.32
user_552,2024-04,134.91
user_552,2024-05,420.85
user_552,2024-06,96.63
user_552,2024-07,59.81
user_552,2024-08,759.18
user_552,2024-09,493.86
user_552,2024-10,5269.51
user_552,2024-11,484.05
user_552,2024-12,114.65
user_553,2024-01,110.07
user_553,2024-02,164.58
user_553,2024-03,25.45
user_553,2024-04,8432.72
user_553,2024-05,106.67
user_553,2024-06,219.55
user_553,2024-07,270.21
user_553,2024-08,634.24
user_553,2024-09,1.44
user_553,2024-10,35.02
user_553,2024-11,1.98
user_553,2024-12,1807.82
user_554,2024-01,2181.07
user_554,2024-02,375.46
user_554,2024-03,113.52
user_554,2024-04,14.67
user_554,2024-05,11.45
user_554,2024-06,2875.52
user_554,2024-07,5.89
user_554,2024-08,484.56
user_554,2024-09,4.37
user_554,2024-10,8.21
user_554,2024-11,3887.76
user_554,2024-12,11.43
user_555,2024-01,1286.06
user_555,2024-02,137.98
user_555,2024-03,7.66
user_555,2024-04,245.69
user_555,2024-05,30.37
user_555,2024-06,5.23
user_555,2024-07,42.48
user_555,2024-08,152.37
user_555,2024-09,77.41
user_555,2024-10,164.54
user_555,2024-11,11.89
user_555,2024-12,65.58
user_556,2024-01,20.0
user_556,2024-02,168.0
user_556,2024-03,60.96
user_556,2024-04,159.28
user_556,2024-05,309.32
user_556,2024-06,182.31
user_556,2024-07,6.1
user_556,2024-08,3.61
user_556,2024-09,179.19
user_556,2024-10,20.78
user_556,2024-11,270.21
user_556,2024-12,3.13
user_557,2024-01,1159.21
user_557,2024-02,653.95
user_557,2024-03,5.96
user_557,2024-04,40.06
user_557,2024-05,99.48
user_557,2024-06,4276.86
user_557,2024-07,30.29
user_557,2024-08,11.74
user_557,2024-09,28.23
user_557,2024-10,94.6
user_557,2024-11,258.52
user_557,2024-12,73.37
user_558,2024-01,754.56
user_558,2024-02,1167.54
user_558,2024-03,804.01
user_558,2024-04,826.18
user_558,2024-05,2.54
user_558,2024-06,29.72
user_558,2024-07,366.9
user_558,2024-08,25.89
user_558,2024-09,67.25
user_558,2024-10,31.71
user_558,2024-11,16.27
user_558,2024-12,17.14
user_559,2024-01,25.88
user_559,2024-02,34.37
user_559,2024-03,83.18
user_559,2024-04,34.55
user_559,2024-05,161.21
user_559,2024-06,8.77
user_559,2024-07,10.03
user_559,2024-08,74.4
user_559,2024-09,358.62
user_559,2024-10,192.99
user_559,2024-11,13.09
user_559,2024-12,986.89
user_560,2024-01,370.34
user_560,2024-02,476.28
user_560,2024-03,53.65
user_560,2024-04,7.23
user_560,2024-05,7.38
user_560,2024-06,124.67
user_560,2024-07,387.5
user_560,2024-08,17.31
user_560,2024-09,102.61
user_560,2024-10,5.39
user_560,2024-11,267.07
user_560,2024-12,726.63
user_561,2024-01,215.82
user_561,2024-02,84.66
user_561,2024-03,78.77
user_561,2024-04,15.01
user_561,2024-05,7.52
user_561,2024-06,3.56
user_561,2024-07,146.55
user_561,2024-08,7.35
user_561,2024-09,393.55
user_561,2024-10,93.16
user_561,2024-11,440.65
user_561,2024-12,691.86
user_562,2024-01,60.64
user_562,2024-02,12.51
user_562,2024-03,772.24
user_562,2024-04,71.02
user_562,2024-05,16.79
user_562,2024-06,32.76
user_562,2024-07,193.21
user_562,2024-08,17.38
user_562,2024-09,101.88
user_562,2024-10,28.95
user_562,2024-11,24.37
user_562,2024-12,23.46
user_563,2024-01,119.89
user_563,2024-02,230.41
user_563,2024-03,35.92
user_563,2024-04,22.33
user_563,2024-05,212.03
user_563,2024-06,28.78
user_563,2024-07,23.95
user_563,2024-08,44.53
user_563,2024-09,100.95
user_563,2024-10,671.09
user_563,2024-11,208.17
user_563,2024-12,55.31
user_564,2024-01,227.54
user_564,2024-02,39.91
user_564,2024-03,765.34
user_564,2024-04,138.81
user_564,2024-05,10.0
user_564,2024-06,31.03
user_564,2024-07,35.53
user_564,2024-08,96.39
user_564,2024-09,170.96
user_564,2024-10,255.76
user_564,2024-11,28.54
user_564,2024-12,256.9
user_565,2024-01,56.16
user_565,2024-02,203.32
user_565,2024-03,9.1
user_565,2024-04,23.96
user_565,2024-05,1052.04
user_565,2024-06,933.47
user_565,2024-07,4.27
user_565,2024-08,9.05
user_565,2024-09,75.69
user_565,2024-10,5.31
user_565,2024-11,129.77
user_565,2024-12,2904.43
user_566,2024-01,978.45
user_566,2024-02,37.46
user_566,2024-03,517.41
user_566,2024-04,178.25
user_566,2024-05,1690.81
user_566,2024-06,4.51
user_566,2024-07,9.41
user_566,2024-08,5.49
user_566,2024-09,40.58
user_566,2024-10,40.67
user_566,2024-11,2153.24
user_566,2024-12,2.77
user_567,2024-01,91.84
user_567,2024-02,98.93
user_567,2024-03,120.0
user_567,2024-04,791.96
user_567,2024-05,62.99
user_567,2024-06,18.74
user_567,2024-07,134.12
user_567,2024-08,55.1
user_567,2024-09,431.76
user_567,2024-10,48.39
user_567,2024-11,72.4
user_567,2024-12,10.58
user_568,2024-01,55.8
user_568,2024-02,443.07
user_568,2024-03,50.97
user_568,2024-04,4.69
user_568,2024-05,66.39
user_568,2024-06,150.48
user_568,2024-07,138.68
user_568,2024-08,359.68
user_568,2024-09,54.16
user_568,2024-10,1.44
user_568,2024-11,1.24
user_568,2024-12,16.13
user_569,2024-01,16.97
user_569,2024-02,206.36
user_569,2024-03,83.27
user_569,2024-04,957.03
user_569,2024-05,1203.75
user_569,2024-06,0.73
user_569,2024-07,24.73
user_569,2024-08,30.81
user_569,2024-09,4.03
user_569,2024-10,855.02
user_569,2024-11,114.08
user_569,2024-12,15.67
user_570,2024-01,112.85
user_570,2024-02,21.69
user_570,2024-03,10371.1
user_570,2024-04,3491.55
user_570,2024-05,53.65
user_570,2024-06,302.18
user_570,2024-07,0.37
user_570,2024-08,25.17
user_570,2024-09,32.7
user_570,2024-10,2844.7
user_570,2024-11,4.17
user_570,2024-12,123.92
user_571,2024-01,400.46
user_571,2024-02,19.46
user_571,2024-03,21.05
user_571,2024-04,37.93
user_571,2024-05,7.61
user_571,2024-06,266.33
user_571,2024-07,91.14
user_571,2024-08,8937.82
user_571,2024-09,36.35
user_571,2024-10,175.98
user_571,2024-11,2.26
user_571,2024-12,4.3
user_572,2024-01,13.16
user_572,2024-02,33.25
user_572,2024-03,4.02
user_572,2024-04,1385.49
user_572,2024-05,45.27
user_572,2024-06,119.6
user_572,2024-07,67.31
user_572,2024-08,2.07
user_572,2024-09,23.44
user_572,2024-10,50.03
user_572,2024-11,139.28
user_572,2024-12,5.58
user_573,2024-01,22.52
user_573,2024-02,1120.99
user_573,2024-03,110.49
user_573,2024-04,9.12
user_573,2024-05,76.42
user_573,2024-06,83.26
user_573,2024-07,1484.21
user_573,2024-08,194.15
user_573,2024-09,485.97
user_573,2024-10,72.53
user_573,2024-11,15214.07
user_573,2024-12,88.8
user_574,2024-01,387.82
user_574,2024-02,13.33
user_574,2024-03,31.05
user_574,2024-04,2.18
user_574,2024-05,55.84
user_574,2024-06,15.53
user_574,2024-07,23.37
user_574,2024-08,27.58
user_574,2024-09,226.83
user_574,2024-10,971.8
user_574,2024-11,18.12
user_574,2024-12,38.11
user_575,2024-01,1.73
user_575,2024-02,2655.77
user_575,2024-03,82.17
user_575,2024-04,8.29
user_575,2024-05,7.5
user_575,2024-06,137.97
user_575,2024-07,74.77
user_575,2024-08,47.53
user_575,2024-09,1.3
user_575,2024-10,26.56
user_575,2024-11,14.66
user_575,2024-12,31.89
user_576,2024-01,1313.71
user_576,2024-02,18.51
user_576,2024-03,0.63
user_576,2024-04,3.0
user_576,2024-05,75.73
user_576,2024-06,1.38
user_576,2024-07,16.71
user_576,2024-08,3932.44
user_576,2024-09,41.28
user_576,2024-10,275.66
user_576,2024-11,94.46
user_576,2024-12,108.79
user_577,2024-01,55.17
user_577,2024-02,174.83
user_577,2024-03,95.54
user_577,2024-04,872.83
user_577,2024-05,440.47
user_577,2024-06,425.42
user_577,2024-07,0.49
user_577,2024-08,809.02
user_577,2024-09,27.53
user_577,2024-10,15.13
user_577,2024-11,138.54
user_577,2024-12,13.76
user_578,2024-01,13.09
user_578,2024-02,49.62
user_578,2024-03,2.97
user_578,2024-04,91.1
user_578,2024-05,46.16
user_578,2024-06,1.09
user_578,2024-07,78.41
user_578,2024-08,276.0
user_578,2024-09,14.13
user_578,2024-10,9264.33
user_578,2024-11,12.75
user_578,2024-12,170.56
user_579,2024-01,231.02
user_579,2024-02,23.96
user_579,2024-03,2.08
user_579,2024-04,80.17
user_579,2024-05,38.5
user_579,2024-06,2325.97
user_579,2024-07,6.01
user_579,2024-08,46.56
user_579,2024-09,306.96
user_579,2024-10,426.8
user_579,2024-11,602.07
user_579,2024-12,14.12
user_580,2024-01,2895.2
user_580,2024-02,5.43
user_580,2024-03,47.06
user_580,2024-04,37.86
user_580,2024-05,157.3
user_580,2024-06,44.34
user_580,2024-07,3.17
user_580,2024-08,1481.55
user_580,2024-09,549.75
user_580,2024-10,26.09
user_580,2024-11,188.76
user_580,2024-12,21.97
user_581,2024-01,79.73
user_581,2024-02,24.06
user_581,2024-03,7.47
user_581,2024-04,4496.28
user_581,2024-05,25.61
user_581,2024-06,25.82
user_581,2024-07,83.33
user_581,2024-08,157.45
user_581,2024-09,3.04
user_581,2024-10,66.39
user_581,2024-11,30.83
user_581,2024-12,3.83
user_582,2024-01,58.16
user_582,2024-02,71.24
user_582,2024-03,16.09
user_582,2024-04,43.54
user_582,2024-05,15.19
user_582,2024-06,556.41
user_582,2024-07,330.44
user_582,2024-08,59.16
user_582,2024-09,5.61
user_582,2024-10,28.68
user_582,2024-11,107.0
user_582,2024-12,20.29
user_583,2024-01,278.85
user_583,2024-02,302.39
user_583,2024-03,7.27
user_583,2024-04,196.45
user_583,2024-05,50.17
user_583,2024-06,83.66
user_583,2024-07,755.38
user_583,2024-08,163.35
user_583,2024-09,161.37
user_583,2024-10,298.16
user_583,2024-11,1171.79
user_583,2024-12,61.23
user_584,2024-01,74.21
user_584,2024-02,264.62
user_584,2024-03,224.98
user_584,2024-04,34.82
user_584,2024-05,1.18
user_584,2024-06,43.39
user_584,2024-07,871.2
user_584,2024-08,213.39
user_584,2024-09,366.45
user_584,2024-10,348.18
user_584,2024-11,455.35
user_584,2024-12,286.09
user_585,2024-01,2373.33
user_585,2024-02,987.51
user_585,2024-03,16.01
user_585,2024-04,121.54
user_585,2024-05,42.84
user_585,2024-06,125.18
user_585,2024-07,186.63
user_585,2024-08,4.0
user_585,2024-09,577.22
user_585,2024-10,68.28
user_585,2024-11,87.61
user_585,2024-12,276.66
user_586,2024-01,302.28
user_586,2024-02,0.89
user_586,2024-03,33.92
user_586,2024-04,603.14
user_586,2024-05,535.88
user_586,2024-06,918.6
user_586,2024-07,84.83
user_586,2024-08,49.49
user_586,2024-09,20.0
user_586,2024-10,140.16
user_586,2024-11,42.56
user_586,2024-12,50.82
user_587,2024-01,11.6
user_587,2024-02,723.31
user_587,2024-03,2.93
user_587,2024-04,9.19
user_587,2024-05,131.32
user_587,2024-06,241.6
user_587,2024-07,17.99
user_587,2024-08,72.7
user_587,2024-09,36.2
user_587,2024-10,6.39
user_587,2024-11,2020.95
user_587,2024-12,72.24
user_588,2024-01,1.52
user_588,2024-02,12.92
user_588,2024-03,7.07
user_588,2024-04,171.67
user_588,2024-05,15.76
user_588,2024-06,878.94
user_588,2024-07,225.17
user_588,2024-08,11.76
user_588,2024-09,38.46
user_588,2024-10,1.75
user_588,2024-11,612.97
user_588,2024-12,3684.43
user_589,2024-01,140.08
user_589,2024-02,3.65
user_589,2024-03,49.88
user_589,2024-04,14.52
user_589,2024-05,40.9
user_589,2024-06,711.93
user_589,2024-07,0.41
